Correlativo;Tipo_bano;Variante;Fecha;Proceso;T_Espera_min;T_Real_min;T_Real_Acumulado_min;TT;Cumple_TT;Diferencia_TT_min;Porcentaje_TT;Operario_1;Operario_2;Operario_3;T_Real_horas;T_Espera_horas;T_Real_Acumulado_horas;Diferencia_TT_horas
101;101-B3-B2E;B2E;2025-06-06;SELLOS;0.0;77.23;1625.85;60;False;17.23;128.72;PH;;;1.29;0.0;27.1;0.29
102;102-B3-B2;B2;2025-06-05;REVESTIMIENTO DE MUROS;0.0;37.18;37.18;60;True;-22.82;61.97;SN;;;0.62;0.0;0.62;-0.38
102;102-B3-B2;B2;2025-06-06;ARMADO TABIQUES 1;0.0;27.78;64.97;20;False;7.78;138.92;GV;;;0.46;0.0;1.08;0.13
102;102-B3-B2;B2;2025-06-06;ARMADO TABIQUES 2;0.0;38.47;103.43;20;False;18.47;192.33;JCO;;;0.64;0.0;1.72;0.31
102;102-B3-B2;B2;2025-06-06;ARMADO TABIQUES 3;0.0;31.17;134.6;20;False;11.17;155.83;GV;;;0.52;0.0;2.24;0.19
102;102-B3-B2;B2;2025-06-06;ARMADO TABIQUES 4;0.0;27.9;162.5;20;False;7.9;139.5;GV;;;0.46;0.0;2.71;0.13
102;102-B3-B2;B2;2025-06-06;CANALIZACIÓN ELÉCTRICA;0.0;56.88;219.38;60;True;-3.12;94.81;MC;;;0.95;0.0;3.66;-0.05
102;102-B3-B2;B2;2025-06-06;RED AGUA POTABLE;0.0;72.88;292.27;60;False;12.88;121.47;JC;;;1.21;0.0;4.87;0.21
102;102-B3-B2;B2;2025-06-06;REFUERZOS;0.0;63.42;355.68;60;False;3.42;105.69;CA;;;1.06;0.0;5.93;0.06
102;102-B3-B2;B2;2025-06-06;PAVIMENTO SPC;0.0;34.05;389.73;60;True;-25.95;56.75;SN;;;0.57;0.0;6.5;-0.43
102;102-B3-B2;B2;2025-06-06;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;23.4;413.13;60;True;-36.6;39.0;SN;;;0.39;0.0;6.89;-0.61
102;102-B3-B2;B2;2025-06-09;CERÁMICA LADO TINA/RECEPTÁCULO;0.15;60.07;473.2;60;False;0.07;100.11;DS;MC;;1.0;0.0;7.89;0.0
102;102-B3-B2;B2;2025-06-09;CERÁMICA LADO WC;0.0;107.0;580.2;60;False;47.0;178.33;SN;CA;;1.78;0.0;9.67;0.78
102;102-B3-B2;B2;2025-06-09;CERÁMICA LADO PUERTA;0.0;50.48;630.68;60;True;-9.52;84.14;SN;CA;;0.84;0.0;10.51;-0.16
102;102-B3-B2;B2;2025-06-09;MURO SPC;0.0;35.78;666.47;60;True;-24.22;59.64;SN;;;0.6;0.0;11.11;-0.4
102;102-B3-B2;B2;2025-06-09;RED ALC + PRUEBA;0.0;74.27;740.73;60;False;14.27;123.78;JC;;;1.24;0.0;12.35;0.24
102;102-B3-B2;B2;2025-06-09;FRAGÜE;0.0;79.73;820.47;60;False;19.73;132.89;DS;;;1.33;0.0;13.67;0.33
102;102-B3-B2;B2;2025-06-10;MONTAJE DE CIELO;0.0;26.15;846.62;60;True;-33.85;43.58;CA;;;0.44;0.0;14.11;-0.56
102;102-B3-B2;B2;2025-06-10;CENEFA Y CORNISAS;10.0;76.8;923.42;60;False;16.8;128.0;AF;;;1.28;0.17;15.39;0.28
102;102-B3-B2;B2;2025-06-10;ZÓCALOS Y FALDÓN;0.0;24.33;947.75;60;True;-35.67;40.56;SN;;;0.41;0.0;15.8;-0.59
102;102-B3-B2;B2;2025-06-10;ACCESORIOS ELÉCTRICOS;0.0;21.22;968.97;60;True;-38.78;35.36;MC;;;0.35;0.0;16.15;-0.65
102;102-B3-B2;B2;2025-06-10;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;90.07;1059.03;60;False;30.07;150.11;MC;;;1.5;0.0;17.65;0.5
102;102-B3-B2;B2;2025-06-10;PUERTA Y CERRADURA;0.0;57.0;1116.03;60;True;-3.0;95.0;AF;;;0.95;0.0;18.6;-0.05
102;102-B3-B2;B2;2025-06-10;AISLACIÓN EXTERIOR;0.0;57.73;1173.77;60;True;-2.27;96.22;DS;;;0.96;0.0;19.56;-0.04
102;102-B3-B2;B2;2025-06-11;ARTEFACTOS SANITARIOS;0.0;80.15;1253.92;60;False;20.15;133.58;JC;;;1.34;0.0;20.9;0.34
102;102-B3-B2;B2;2025-06-11;REV. EXTERIOR + SALIDA SVC;0.0;78.62;1332.53;60;False;18.62;131.03;SN;DS;;1.31;0.0;22.21;0.31
102;102-B3-B2;B2;2025-06-11;ARTEFACTOS ELÉCTRICOS;0.0;52.78;1385.32;30;False;22.78;175.94;MC;;;0.88;0.0;23.09;0.38
102;102-B3-B2;B2;2025-06-11;ACCESORIOS DE BAÑO;0.0;3.3;1388.62;30;True;-26.7;11.0;MC;;;0.06;0.0;23.14;-0.44
102;102-B3-B2;B2;2025-06-11;FUNCIONALIDAD;0.0;36.75;1425.37;40;True;-3.25;91.88;JC;;;0.61;0.0;23.76;-0.05
102;102-B3-B2;B2;2025-06-11;TERCIADO CIELO;0.0;37.67;1463.03;30;False;7.67;125.56;AF;;;0.63;0.0;24.38;0.13
102;102-B3-B2;B2;2025-06-11;INST. MAMPARA;0.0;56.97;1520.0;60;True;-3.03;94.94;RH;;;0.95;0.0;25.33;-0.05
102;102-B3-B2;B2;2025-06-11;ASEO;0.0;65.75;1585.75;60;False;5.75;109.58;PH;;;1.1;0.0;26.43;0.1
102;102-B3-B2;B2;2025-06-12;SELLOS;0.0;68.45;1654.2;60;False;8.45;114.08;PH;;;1.14;0.0;27.57;0.14
103;103-B3-B4b;B4b;2025-06-05;REVESTIMIENTO DE MUROS;0.0;45.17;45.17;60;True;-14.83;75.28;SN;;;0.75;0.0;0.75;-0.25
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 1;0.0;47.58;92.75;20;False;27.58;237.92;GV;;;0.79;0.0;1.55;0.46
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 2;0.0;40.22;132.97;20;False;20.22;201.08;GV;;;0.67;0.0;2.22;0.34
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 3;0.0;10.73;143.7;20;True;-9.27;53.67;GV;;;0.18;0.0;2.4;-0.15
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 4;0.0;14.07;157.77;20;True;-5.93;70.33;JCO;;;0.23;0.0;2.63;-0.1
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 5;0.0;20.62;178.38;20;False;0.62;103.08;GV;;;0.34;0.0;2.97;0.01
103;103-B3-B4b;B4b;2025-06-06;ARMADO TABIQUES 6;0.0;21.05;199.43;20;False;1.05;105.25;JCO;;;0.35;0.0;3.32;0.02
103;103-B3-B4b;B4b;2025-06-06;CANALIZACIÓN ELÉCTRICA;0.0;40.47;239.9;60;True;-19.53;67.44;MC;;;0.67;0.0;4.0;-0.33
103;103-B3-B4b;B4b;2025-06-06;RED AGUA POTABLE;0.0;99.98;339.88;60;False;39.98;166.64;JC;;;1.67;0.0;5.66;0.67
103;103-B3-B4b;B4b;2025-06-06;TRATAMIENTO UNIONES;0.0;32.17;372.05;60;True;-27.83;53.61;JA;;;0.54;0.0;6.2;-0.46
103;103-B3-B4b;B4b;2025-06-06;REFUERZOS;0.0;66.27;438.32;60;False;6.27;110.44;CA;;;1.1;0.0;7.31;0.1
103;103-B3-B4b;B4b;2025-06-06;PAVIMENTO SPC;0.0;35.17;473.48;60;True;-24.83;58.61;SN;;;0.59;0.0;7.89;-0.41
103;103-B3-B4b;B4b;2025-06-06;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;55.3;528.78;60;True;-4.7;92.17;SN;;;0.92;0.0;8.81;-0.08
103;103-B3-B4b;B4b;2025-06-09;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;82.05;610.83;60;False;22.05;136.75;DS;MC;;1.37;0.0;10.18;0.37
103;103-B3-B4b;B4b;2025-06-09;CERÁMICA LADO WC;0.0;63.15;673.98;60;False;3.15;105.25;DS;MC;;1.05;0.0;11.23;0.05
103;103-B3-B4b;B4b;2025-06-09;CERÁMICA LADO PUERTA;0.0;75.28;749.27;60;False;15.28;125.47;DS;MC;;1.25;0.0;12.49;0.25
103;103-B3-B4b;B4b;2025-06-09;MURO SPC;0.0;43.43;792.7;60;True;-16.57;72.39;SN;;;0.72;0.0;13.21;-0.28
103;103-B3-B4b;B4b;2025-06-09;RED ALC + PRUEBA;0.0;58.73;851.43;60;True;-1.27;97.89;JC;;;0.98;0.0;14.19;-0.02
103;103-B3-B4b;B4b;2025-06-10;FRAGÜE;0.0;58.73;910.17;60;True;-1.27;97.89;DS;;;0.98;0.0;15.17;-0.02
103;103-B3-B4b;B4b;2025-06-10;MONTAJE DE CIELO;0.0;25.17;935.33;60;True;-34.83;41.94;CA;;;0.42;0.0;15.59;-0.58
103;103-B3-B4b;B4b;2025-06-10;CENEFA Y CORNISAS;0.0;38.92;974.25;60;True;-21.08;64.86;AF;;;0.65;0.0;16.24;-0.35
103;103-B3-B4b;B4b;2025-06-10;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;74.47;1048.72;60;False;14.47;124.11;MC;;;1.24;0.0;17.48;0.24
103;103-B3-B4b;B4b;2025-06-10;ACCESORIOS ELÉCTRICOS;0.0;22.75;1071.47;60;True;-37.25;37.92;MC;;;0.38;0.0;17.86;-0.62
103;103-B3-B4b;B4b;2025-06-10;AISLACIÓN EXTERIOR;0.0;73.25;1144.72;60;False;13.25;122.08;DS;;;1.22;0.0;19.08;0.22
103;103-B3-B4b;B4b;2025-06-10;ZÓCALOS Y FALDÓN;0.0;40.53;1185.25;60;True;-19.47;67.56;SN;;;0.68;0.0;19.75;-0.32
103;103-B3-B4b;B4b;2025-06-11;PUERTA Y CERRADURA;0.0;59.62;1244.87;60;True;-0.38;99.36;AF;;;0.99;0.0;20.75;-0.01
103;103-B3-B4b;B4b;2025-06-11;ARTEFACTOS SANITARIOS;0.0;67.85;1312.72;60;False;7.85;113.08;JC;;;1.13;0.0;21.88;0.13
103;103-B3-B4b;B4b;2025-06-11;REV. EXTERIOR + SALIDA SVC;0.0;95.97;1408.68;60;False;35.97;159.94;SN;DS;;1.6;0.0;23.48;0.6
103;103-B3-B4b;B4b;2025-06-11;ARTEFACTOS ELÉCTRICOS;0.0;28.22;1436.9;30;True;-1.78;94.06;JC;;;0.47;0.0;23.95;-0.03
103;103-B3-B4b;B4b;2025-06-11;ACCESORIOS DE BAÑO;0.0;3.75;1440.65;30;True;-26.25;12.5;MC;;;0.06;0.0;24.01;-0.44
103;103-B3-B4b;B4b;2025-06-11;TERCIADO CIELO;0.0;31.85;1472.5;30;False;1.85;106.17;AF;;;0.53;0.0;24.54;0.03
103;103-B3-B4b;B4b;2025-06-11;FUNCIONALIDAD;0.0;25.68;1498.18;40;True;-14.32;64.21;JC;;;0.43;0.0;24.97;-0.24
103;103-B3-B4b;B4b;2025-06-11;ASEO;0.0;65.18;1563.37;60;False;5.18;108.64;PH;;;1.09;0.0;26.06;0.09
104;104-B3-B4;B4;2025-06-05;REVESTIMIENTO DE MUROS;0.0;47.82;47.82;60;True;-12.18;79.69;SN;;;0.8;0.0;0.8;-0.2
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 1;0.0;45.55;93.37;20;False;25.55;227.75;JCO;;;0.76;0.0;1.56;0.43
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 2;0.0;30.6;123.97;20;False;10.6;153.0;JCO;;;0.51;0.0;2.07;0.18
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 3;0.0;7.2;131.17;20;True;-12.8;36.0;JCO;;;0.12;0.0;2.19;-0.21
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 4;0.0;16.62;147.78;20;True;-3.38;83.08;JCO;;;0.28;0.0;2.46;-0.06
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 5;0.0;20.33;168.12;20;False;0.33;101.67;GV;;;0.34;0.0;2.8;0.01
104;104-B3-B4;B4;2025-06-06;ARMADO TABIQUES 6;0.0;22.42;190.53;20;False;2.42;112.08;JCO;;;0.37;0.0;3.18;0.04
104;104-B3-B4;B4;2025-06-06;CANALIZACIÓN ELÉCTRICA;0.0;42.48;233.02;60;True;-17.52;70.81;MC;;;0.71;0.0;3.88;-0.29
104;104-B3-B4;B4;2025-06-06;RED AGUA POTABLE;0.0;100.25;333.27;60;False;40.25;167.08;JC;;;1.67;0.0;5.55;0.67
104;104-B3-B4;B4;2025-06-06;TRATAMIENTO UNIONES;0.0;34.8;368.07;60;True;-25.2;58.0;JA;;;0.58;0.0;6.13;-0.42
104;104-B3-B4;B4;2025-06-06;REFUERZOS;0.0;56.68;424.75;60;True;-3.32;94.47;CA;;;0.94;0.0;7.08;-0.06
104;104-B3-B4;B4;2025-06-06;PAVIMENTO SPC;0.0;57.22;481.97;60;True;-2.78;95.36;DS;;;0.95;0.0;8.03;-0.05
104;104-B3-B4;B4;2025-06-09;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;57.78;539.75;60;True;-2.22;96.31;AF;;;0.96;0.0;9.0;-0.04
104;104-B3-B4;B4;2025-06-09;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;77.7;617.45;60;False;17.7;129.5;AF;;;1.3;0.0;10.29;0.3
104;104-B3-B4;B4;2025-06-09;CERÁMICA LADO WC;0.0;74.55;692.0;60;False;14.55;124.25;CA;;;1.24;0.0;11.53;0.24
104;104-B3-B4;B4;2025-06-09;CERÁMICA LADO PUERTA;0.0;87.67;779.67;60;False;27.67;146.11;CA;;;1.46;0.0;12.99;0.46
104;104-B3-B4;B4;2025-06-10;MURO SPC;0.0;65.83;845.5;60;False;5.83;109.72;SN;;;1.1;0.0;14.09;0.1
104;104-B3-B4;B4;2025-06-10;RED ALC + PRUEBA;60.0;66.9;912.4;60;False;6.9;111.5;JC;;;1.12;1.0;15.21;0.12
104;104-B3-B4;B4;2025-06-10;FRAGÜE;0.0;63.73;976.13;60;False;3.73;106.22;DS;;;1.06;0.0;16.27;0.06
104;104-B3-B4;B4;2025-06-10;MONTAJE DE CIELO;0.0;38.2;1014.33;60;True;-21.8;63.67;AF;;;0.64;0.0;16.91;-0.36
104;104-B3-B4;B4;2025-06-10;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;113.55;1127.88;60;False;53.55;189.25;MC;;;1.89;0.0;18.8;0.89
104;104-B3-B4;B4;2025-06-10;CENEFA Y CORNISAS;0.0;27.5;1155.38;60;True;-32.5;45.83;AF;;;0.46;0.0;19.26;-0.54
104;104-B3-B4;B4;2025-06-10;ACCESORIOS ELÉCTRICOS;0.0;22.67;1178.05;60;True;-37.33;37.78;MC;;;0.38;0.0;19.63;-0.62
104;104-B3-B4;B4;2025-06-10;AISLACIÓN EXTERIOR;0.0;57.8;1235.85;60;True;-2.2;96.33;DS;;;0.96;0.0;20.6;-0.04
104;104-B3-B4;B4;2025-06-10;ZÓCALOS Y FALDÓN;0.0;55.92;1291.77;60;True;-4.08;93.19;SN;;;0.93;0.0;21.53;-0.07
104;104-B3-B4;B4;2025-06-11;PUERTA Y CERRADURA;0.0;73.17;1364.93;60;False;13.17;121.94;AF;;;1.22;0.0;22.75;0.22
104;104-B3-B4;B4;2025-06-11;REV. EXTERIOR + SALIDA SVC;0.0;79.07;1444.0;60;False;19.07;131.78;SN;DS;;1.32;0.0;24.07;0.32
104;104-B3-B4;B4;2025-06-11;ARTEFACTOS SANITARIOS;0.0;98.03;1542.03;60;False;38.03;163.39;JC;;;1.63;0.0;25.7;0.63
104;104-B3-B4;B4;2025-06-11;ARTEFACTOS ELÉCTRICOS;0.0;27.35;1569.38;30;True;-2.65;91.17;MC;;;0.46;0.0;26.16;-0.04
104;104-B3-B4;B4;2025-06-11;ACCESORIOS DE BAÑO;0.0;2.85;1572.23;30;True;-27.15;9.5;MC;;;0.05;0.0;26.2;-0.45
104;104-B3-B4;B4;2025-06-11;TERCIADO CIELO;0.0;47.55;1619.78;30;False;17.55;158.5;AF;;;0.79;0.0;27.0;0.29
104;104-B3-B4;B4;2025-06-11;FUNCIONALIDAD;0.0;28.68;1648.47;40;True;-11.32;71.71;JC;;;0.48;0.0;27.47;-0.19
104;104-B3-B4;B4;2025-06-12;ASEO;0.0;64.23;1712.7;60;False;4.23;107.06;DS;;;1.07;0.0;28.54;0.07
105;105-B3-B6E;B6E;2025-06-11;ARMADO JAULAS;0.0;50.22;50.22;60;True;-9.78;83.69;SN;DS;;0.84;0.0;0.84;-0.16
105;105-B3-B6E;B6E;2025-06-11;REVESTIMIENTO DE MUROS;0.0;42.07;92.28;60;True;-17.93;70.11;SN;;;0.7;0.0;1.54;-0.3
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 1;0.0;39.37;131.65;20;False;19.37;196.83;CA;;;0.66;0.0;2.19;0.32
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 2;0.0;31.48;163.13;20;False;11.48;157.42;CA;;;0.52;0.0;2.72;0.19
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 3;0.0;21.3;184.43;20;False;1.3;106.5;JCO;;;0.36;0.0;3.07;0.02
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 4;0.0;17.52;201.95;20;True;-2.48;87.58;CA;;;0.29;0.0;3.37;-0.04
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 5;0.15;9.35;211.3;20;True;-10.65;46.75;JCO;;;0.16;0.0;3.52;-0.18
105;105-B3-B6E;B6E;2025-06-12;ARMADO TABIQUES 6;0.0;7.8;219.1;20;True;-12.2;39.0;CA;;;0.13;0.0;3.65;-0.2
105;105-B3-B6E;B6E;2025-06-12;CANALIZACIÓN ELÉCTRICA;0.0;83.1;302.2;60;False;23.1;138.5;MC;;;1.38;0.0;5.04;0.38
105;105-B3-B6E;B6E;2025-06-12;RED AGUA POTABLE;0.0;105.42;407.62;60;False;45.42;175.69;JC;;;1.76;0.0;6.79;0.76
105;105-B3-B6E;B6E;2025-06-12;TRATAMIENTO UNIONES;0.0;25.83;433.45;60;True;-34.17;43.06;JA;;;0.43;0.0;7.22;-0.57
105;105-B3-B6E;B6E;2025-06-12;REFUERZOS;0.0;84.48;517.93;60;False;24.48;140.81;JCO;;;1.41;0.0;8.63;0.41
105;105-B3-B6E;B6E;2025-06-12;PAVIMENTO SPC;0.0;64.35;582.28;60;False;4.35;107.25;DS;;;1.07;0.0;9.7;0.07
105;105-B3-B6E;B6E;2025-06-13;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;46.9;629.18;60;True;-13.1;78.17;AF;;;0.78;0.0;10.49;-0.22
105;105-B3-B6E;B6E;2025-06-16;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;142.63;771.82;60;False;82.63;237.72;DS;;;2.38;0.0;12.86;1.38
105;105-B3-B6E;B6E;2025-06-16;CERÁMICA LADO WC;0.0;55.27;827.08;60;True;-4.73;92.11;CA;;;0.92;0.0;13.78;-0.08
105;105-B3-B6E;B6E;2025-06-16;CERÁMICA LADO PUERTA;0.0;60.88;887.97;60;False;0.88;101.47;CA;;;1.01;0.0;14.8;0.01
105;105-B3-B6E;B6E;2025-06-16;MURO SPC;0.0;35.1;923.07;60;True;-24.9;58.5;SN;;;0.59;0.0;15.38;-0.42
106;106-B3-B6;B6;2025-06-11;ARMADO JAULAS;0.0;48.55;48.55;60;True;-11.45;80.92;SN;DS;;0.81;0.0;0.81;-0.19
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 1;0.0;28.11;76.66;20;False;8.11;140.54;JCO;;;0.47;0.0;1.28;0.14
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 2;0.0;31.3;107.96;20;False;11.3;156.5;JCO;;;0.52;0.0;1.8;0.19
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 3;0.0;19.88;127.84;20;True;-0.12;99.42;JCO;;;0.33;0.0;2.13;-0.0
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 4;0.0;21.13;148.98;20;False;1.13;105.67;CA;;;0.35;0.0;2.48;0.02
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 5;0.0;8.27;157.24;20;True;-11.73;41.33;JCO;;;0.14;0.0;2.62;-0.2
106;106-B3-B6;B6;2025-06-12;ARMADO TABIQUES 6;0.0;9.9;167.14;20;True;-10.1;49.5;JCO;;;0.16;0.0;2.79;-0.17
106;106-B3-B6;B6;2025-06-12;REVESTIMIENTO DE MUROS;0.0;55.75;222.89;60;True;-4.25;92.92;SN;;;0.93;0.0;3.71;-0.07
106;106-B3-B6;B6;2025-06-12;CANALIZACIÓN ELÉCTRICA;0.0;56.27;279.16;60;True;-3.73;93.78;MC;;;0.94;0.0;4.65;-0.06
106;106-B3-B6;B6;2025-06-12;RED AGUA POTABLE;0.0;95.65;374.81;60;False;35.65;159.42;JC;;;1.59;0.0;6.25;0.59
106;106-B3-B6;B6;2025-06-12;TRATAMIENTO UNIONES;0.0;26.38;401.19;60;True;-33.62;43.97;JA;;;0.44;0.0;6.69;-0.56
106;106-B3-B6;B6;2025-06-12;PAVIMENTO SPC;0.0;51.62;452.81;60;True;-8.38;86.03;DS;;;0.86;0.0;7.55;-0.14
106;106-B3-B6;B6;2025-06-12;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;42.23;495.04;60;True;-17.77;70.39;AF;;;0.7;0.0;8.25;-0.3
106;106-B3-B6;B6;2025-06-13;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;107.68;602.72;60;False;47.68;179.47;DS;PH;;1.79;0.0;10.05;0.79
106;106-B3-B6;B6;2025-06-13;CERÁMICA LADO WC;0.0;85.37;688.09;60;False;25.37;142.28;DS;PH;;1.42;0.0;11.47;0.42
106;106-B3-B6;B6;2025-06-13;CERÁMICA LADO PUERTA;0.0;138.13;826.22;60;False;78.13;230.22;DS;PH;;2.3;0.0;13.77;1.3
106;106-B3-B6;B6;2025-06-13;MURO SPC;0.0;45.83;872.06;60;True;-14.17;76.39;SN;;;0.76;0.0;14.53;-0.24
106;106-B3-B6;B6;2025-06-16;RED ALC + PRUEBA;0.0;77.53;949.59;60;False;17.53;129.22;JC;;;1.29;0.0;15.83;0.29
106;106-B3-B6;B6;2025-06-16;FRAGÜE;0.0;54.68;1004.28;60;True;-5.32;91.14;PH;;;0.91;0.0;16.74;-0.09
106;106-B3-B6;B6;2025-06-16;MONTAJE DE CIELO;0.0;39.9;1044.18;60;True;-20.1;66.5;SN;;;0.66;0.0;17.4;-0.34
106;106-B3-B6;B6;2025-06-16;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;71.65;1115.82;60;False;11.65;119.42;MC;;;1.19;0.0;18.6;0.19
106;106-B3-B6;B6;2025-06-16;CENEFA Y CORNISAS;0.0;29.0;1144.82;60;True;-31.0;48.33;AF;;;0.48;0.0;19.08;-0.52
106;106-B3-B6;B6;2025-06-16;ACCESORIOS ELÉCTRICOS;0.0;27.5;1172.32;60;True;-32.5;45.83;MC;;;0.46;0.0;19.54;-0.54
106;106-B3-B6;B6;2025-06-16;ZÓCALOS Y FALDÓN;0.0;45.57;1217.89;60;True;-14.43;75.94;SN;;;0.76;0.0;20.3;-0.24
106;106-B3-B6;B6;2025-06-16;AISLACIÓN EXTERIOR;0.0;64.98;1282.88;60;False;4.98;108.31;DS;;;1.08;0.0;21.38;0.08
106;106-B3-B6;B6;2025-06-16;ARTEFACTOS SANITARIOS;0.0;80.27;1363.14;60;False;20.27;133.78;JC;;;1.34;0.0;22.72;0.34
106;106-B3-B6;B6;2025-06-17;PUERTA Y CERRADURA;0.0;58.68;1421.82;60;True;-1.32;97.81;AF;;;0.98;0.0;23.7;-0.02
106;106-B3-B6;B6;2025-06-17;REV. EXTERIOR + SALIDA SVC;0.0;63.08;1484.91;60;False;3.08;105.14;SN;DS;;1.05;0.0;24.75;0.05
106;106-B3-B6;B6;2025-06-17;TERCIADO CIELO;0.0;51.05;1535.96;30;False;21.05;170.17;CA;;;0.85;0.0;25.6;0.35
106;106-B3-B6;B6;2025-06-17;ARTEFACTOS ELÉCTRICOS;0.0;37.25;1573.21;30;False;7.25;124.17;MC;;;0.62;0.0;26.22;0.12
106;106-B3-B6;B6;2025-06-17;ACCESORIOS DE BAÑO;0.0;2.35;1575.56;30;True;-27.65;7.83;MC;;;0.04;0.0;26.26;-0.46
106;106-B3-B6;B6;2025-06-17;ASEO;0.0;74.28;1649.84;60;False;14.28;123.81;DS;;;1.24;0.0;27.5;0.24
106;106-B3-B6;B6;2025-06-17;FUNCIONALIDAD;0.0;41.37;1691.21;40;False;1.37;103.42;JC;;;0.69;0.0;28.19;0.02
107;107-B3-B2;B2;2025-06-12;ARMADO JAULAS;0.0;58.17;58.17;60;True;-1.83;96.94;CA;;;0.97;0.0;0.97;-0.03
107;107-B3-B2;B2;2025-06-12;ARMADO TABIQUES 1;0.15;19.93;78.1;20;True;-0.07;99.67;CA;;;0.33;0.0;1.3;-0.0
107;107-B3-B2;B2;2025-06-12;ARMADO TABIQUES 2;0.0;39.12;117.22;20;False;19.12;195.58;JCO;;;0.65;0.0;1.95;0.32
107;107-B3-B2;B2;2025-06-12;ARMADO TABIQUES 3;0.0;21.32;138.53;20;False;1.32;106.58;CA;;;0.36;0.0;2.31;0.02
107;107-B3-B2;B2;2025-06-12;ARMADO TABIQUES 4;0.0;25.7;164.23;20;False;5.7;128.5;JCO;;;0.43;0.0;2.74;0.09
107;107-B3-B2;B2;2025-06-12;REVESTIMIENTO DE MUROS;0.0;40.33;204.57;60;True;-19.67;67.22;SN;;;0.67;0.0;3.41;-0.33
107;107-B3-B2;B2;2025-06-12;CANALIZACIÓN ELÉCTRICA;0.0;59.83;264.4;60;True;-0.17;99.72;MC;;;1.0;0.0;4.41;-0.0
107;107-B3-B2;B2;2025-06-12;RED AGUA POTABLE;0.0;80.0;344.4;60;False;20.0;133.33;JC;;;1.33;0.0;5.74;0.33
107;107-B3-B2;B2;2025-06-12;TRATAMIENTO UNIONES;0.0;31.75;376.15;60;True;-28.25;52.92;JA;;;0.53;0.0;6.27;-0.47
107;107-B3-B2;B2;2025-06-12;REFUERZOS;0.0;68.85;445.0;60;False;8.85;114.75;JCO;;;1.15;0.0;7.42;0.15
107;107-B3-B2;B2;2025-06-12;PAVIMENTO SPC;0.0;36.48;481.48;60;True;-23.52;60.81;DS;;;0.61;0.0;8.02;-0.39
107;107-B3-B2;B2;2025-06-13;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;38.15;519.63;60;True;-21.85;63.58;AF;;;0.64;0.0;8.66;-0.36
107;107-B3-B2;B2;2025-06-13;CERÁMICA LADO WC;0.0;62.4;582.03;60;False;2.4;104.0;DS;PH;;1.04;0.0;9.7;0.04
107;107-B3-B2;B2;2025-06-13;CERÁMICA LADO PUERTA;0.0;67.58;649.62;60;False;7.58;112.64;DS;AF;;1.13;0.0;10.83;0.13
107;107-B3-B2;B2;2025-06-16;MURO SPC;0.0;46.6;696.22;60;True;-13.4;77.67;SN;;;0.78;0.0;11.6;-0.22
107;107-B3-B2;B2;2025-06-16;RED ALC + PRUEBA;0.0;43.15;739.37;60;True;-16.85;71.92;JC;;;0.72;0.0;12.32;-0.28
107;107-B3-B2;B2;2025-06-16;FRAGÜE;0.0;63.38;802.75;60;False;3.38;105.64;DS;;;1.06;0.0;13.38;0.06
107;107-B3-B2;B2;2025-06-16;MONTAJE DE CIELO;0.0;38.02;840.77;60;True;-21.98;63.36;SN;;;0.63;0.0;14.01;-0.37
